run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_1423623685,196.08493041992188,221.81333923339844,25.728408813476562,5719.2934811115265,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 1)",1423623685,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-36.41181945800781,88.09696960449219,-25.35759735107422,67.10189819335938,-20.02403450012207,66.65515899658203
sweep_seed_1424584135,193.10491943359375,220.81333923339844,27.708419799804688,5067.25359082222,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 1)",1424584135,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-39.39463424682617,87.72026824951172,-21.23787498474121,66.7277603149414,-23.09909439086914,66.7464599609375
sweep_seed_1429424934,127.1424560546875,219.81333923339844,92.67088317871094,5182.662599563599,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 1, 1)",1429424934,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-8.379932403564453,23.977405548095703,-7.158200740814209,23.4047794342041,-8.460962295532227,23.436389923095703
sweep_seed_1432104431,221.81333923339844,221.81333923339844,0.0,5101.1306891441345,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 2)",1432104431,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-35.07040786743164,73.12055969238281,-57.015594482421875,58.51976013183594,-26.348249435424805,57.973724365234375
sweep_seed_1434371110,222.81333923339844,222.81333923339844,0.0,5597.981884717941,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 0)",1434371110,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-35.93238067626953,70.31270599365234,-63.180397033691406,55.09535598754883,-61.77382278442383,55.30529022216797
sweep_seed_1434554516,221.81333923339844,221.81333923339844,0.0,5760.87962770462,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 0, 1)",1434554516,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-41.45011901855469,68.44361114501953,-56.073577880859375,54.13424301147461,-48.43058776855469,53.59021759033203
sweep_seed_1437882509,129.68800354003906,221.81333923339844,92.12533569335938,5268.100414514542,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 1, 0)",1437882509,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-8.952095031738281,23.5487060546875,-6.0941081047058105,23.590330123901367,-7.170891761779785,23.811946868896484
sweep_seed_1451409580,130.68800354003906,220.81333923339844,90.12533569335938,5740.396171808243,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 0)",1451409580,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-9.464601516723633,23.632099151611328,-7.478368282318115,23.638290405273438,-9.38117504119873,23.320938110351562
sweep_seed_1453788028,193.10491943359375,222.81333923339844,29.708419799804688,5599.692558765411,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 0)",1453788028,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-34.47161865234375,88.8538818359375,-19.51288604736328,67.5213394165039,-18.593748092651367,67.65642547607422
sweep_seed_1459551595,193.10491943359375,222.81333923339844,29.708419799804688,5121.544005155563,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 2)",1459551595,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-34.06124496459961,88.70893859863281,-21.4447021484375,67.31069946289062,-15.861345291137695,67.25910186767578
sweep_seed_1460719170,195.10491943359375,222.81333923339844,27.708419799804688,5215.451868057251,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 0)",1460719170,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-36.54948043823242,88.34004211425781,-16.905071258544922,66.89688110351562,-23.3674259185791,67.42908477783203
sweep_seed_1464156477,221.81333923339844,221.81333923339844,0.0,5656.747844219208,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 0)",1464156477,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-36.25926971435547,66.55429077148438,-38.32338333129883,51.724056243896484,-46.261531829833984,52.25469970703125
sweep_seed_1478520530,221.81333923339844,221.81333923339844,0.0,5164.609434127808,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 2)",1478520530,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-29.68871307373047,71.90288543701172,-59.063899993896484,56.90699005126953,-51.93855285644531,56.30814743041992
sweep_seed_1478576672,220.81333923339844,220.81333923339844,0.0,5620.940578460693,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 0, 2)",1478576672,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-25.12211036682129,69.70585632324219,-43.10982894897461,55.049224853515625,-46.2290153503418,55.4270133972168
sweep_seed_1478946054,130.68800354003906,220.81333923339844,90.12533569335938,5244.6966161727905,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 0, 2)",1478946054,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-7.971723556518555,23.853227615356445,-7.190886974334717,23.52190399169922,-7.487392425537109,23.505653381347656
sweep_seed_1484003548,193.10491943359375,220.81333923339844,27.708419799804688,5572.843097448349,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 1)",1484003548,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-31.585317611694336,88.49267578125,-30.251352310180664,67.38721466064453,-24.415605545043945,67.33678436279297
sweep_seed_1489578131,221.81333923339844,221.81333923339844,0.0,5145.186809062958,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 1)",1489578131,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-30.154767990112305,74.41990661621094,-55.999969482421875,59.47023391723633,-41.88787078857422,59.84638214111328
sweep_seed_1489704928,194.10491943359375,221.81333923339844,27.708419799804688,5687.837523460388,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 2)",1489704928,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-44.924583435058594,90.06952667236328,-17.530731201171875,68.5400161743164,-21.033191680908203,68.62557983398438
sweep_seed_1492650611,193.10491943359375,220.81333923339844,27.708419799804688,5690.43803358078,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 0)",1492650611,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-32.01000213623047,89.0929946899414,-15.691105842590332,67.73751068115234,-23.21173858642578,68.07321166992188
sweep_seed_1508193007,222.81333923339844,222.81333923339844,0.0,5160.095904588699,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 0, 0)",1508193007,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-27.816137313842773,67.34504699707031,-56.835330963134766,52.97175979614258,-43.1624641418457,52.495399475097656
sweep_seed_1526631005,222.81333923339844,222.81333923339844,0.0,5161.880666017532,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 0, 0)",1526631005,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-42.25465393066406,69.32366943359375,-38.57678985595703,54.68193817138672,-61.84356689453125,55.01869201660156
sweep_seed_156141493,211.5775146484375,220.81333923339844,9.235824584960938,5632.722899675369,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 1, 2)",156141493,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-35.243770599365234,67.18334197998047,-40.35929870605469,50.8942756652832,-30.10326385498047,50.79292678833008
sweep_seed_1576227836,193.10491943359375,220.81333923339844,27.708419799804688,5113.8837904930115,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 2)",1576227836,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-39.8371467590332,89.15686798095703,-12.72573184967041,67.80579376220703,-23.788278579711914,67.9568099975586
