run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_1770025748,615.7245483398438,710.6050415039062,94.8804931640625,116.9025194644928,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 2)",1770025748,NE_convergence_experiment,False,-67.7077407836914,583.113037109375,-45.574012756347656,446.3685302734375,-23.627361297607422,446.2035217285156
sweep_seed_1800419351,615.7245483398438,708.6050415039062,92.8804931640625,125.35552930831909,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 1, 1)",1800419351,NE_convergence_experiment,False,-39.95219421386719,510.33526611328125,-98.67292785644531,385.1068420410156,-65.28182220458984,385.2846984863281
sweep_seed_1815389063,423.96319580078125,709.6050415039062,285.641845703125,120.24627828598022,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",1815389063,NE_convergence_experiment,False,-26.91135597229004,136.29165649414062,-35.170738220214844,137.01318359375,-18.404422760009766,138.3240966796875
sweep_seed_1832837905,617.7245483398438,710.6050415039062,92.8804931640625,114.8935399055481,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 2)",1832837905,NE_convergence_experiment,False,-35.4209098815918,575.113037109375,-40.91276931762695,438.92938232421875,-56.19285202026367,440.8790283203125
sweep_seed_1841228347,422.96319580078125,710.6050415039062,287.641845703125,125.36408162117004,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 1, 0)",1841228347,NE_convergence_experiment,False,-26.149755477905273,138.72352600097656,-32.23560333251953,129.11456298828125,-23.99712371826172,138.6588134765625
sweep_seed_1843202851,616.7245483398438,711.6050415039062,94.8804931640625,120.83459758758545,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 2)",1843202851,NE_convergence_experiment,False,-60.318260192871094,583.6640625,-37.485008239746094,446.29473876953125,-24.50531005859375,447.8456115722656
sweep_seed_1893594432,422.96319580078125,710.6050415039062,287.641845703125,159.85697388648987,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 1)",1893594432,NE_convergence_experiment,False,-33.45579147338867,137.73477172851562,-45.08332443237305,136.02130126953125,-9.273658752441406,138.64556884765625
sweep_seed_1897483664,424.96319580078125,710.6050415039062,285.641845703125,117.17654514312744,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 2)",1897483664,NE_convergence_experiment,False,-32.39360046386719,135.5860595703125,-5.659496784210205,142.5924530029297,-16.86177635192871,137.56820678710938
sweep_seed_1897686915,496.8183288574219,712.6050415039062,215.78671264648438,136.31529784202576,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 0)",1897686915,NE_convergence_experiment,False,-5.297897815704346,261.130615234375,-19.274890899658203,172.0476531982422,4.3723649978637695,188.00494384765625
sweep_seed_1940374772,423.96319580078125,709.6050415039062,285.641845703125,140.77155017852783,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",1940374772,NE_convergence_experiment,False,-7.73851203918457,140.08868408203125,-10.57928466796875,138.19102478027344,-32.27948760986328,138.17684936523438
sweep_seed_1970904393,615.7245483398438,710.6050415039062,94.8804931640625,136.1006052494049,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 1)",1970904393,NE_convergence_experiment,False,-54.099674224853516,522.8779296875,-71.13016510009766,394.05084228515625,-62.25851821899414,399.3791809082031
sweep_seed_199011104,615.7245483398438,708.6050415039062,92.8804931640625,105.14560890197754,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 1, 1)",199011104,NE_convergence_experiment,False,-61.049129486083984,567.7722778320312,-23.95232582092285,434.06060791015625,-68.0086441040039,436.653564453125
sweep_seed_1997989380,616.7245483398438,709.6050415039062,92.8804931640625,137.52797102928162,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 2)",1997989380,NE_convergence_experiment,False,-24.944608688354492,402.6483154296875,-108.40079498291016,289.1650390625,-97.44080352783203,296.873291015625
sweep_seed_2007284218,423.96319580078125,711.6050415039062,287.641845703125,142.85815596580505,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",2007284218,NE_convergence_experiment,False,-12.33587646484375,141.1591339111328,-23.229869842529297,139.97369384765625,-39.34332275390625,130.1549530029297
sweep_seed_2028936026,616.7245483398438,709.6050415039062,92.8804931640625,111.765939950943,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 2)",2028936026,NE_convergence_experiment,False,-25.67644691467285,476.4932861328125,-112.17340850830078,358.5166931152344,-70.85066223144531,354.5437927246094
sweep_seed_2031050389,424.96319580078125,710.6050415039062,285.641845703125,126.33834481239319,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 0)",2031050389,NE_convergence_experiment,False,-20.55276107788086,140.3594512939453,-21.731760025024414,136.09683227539062,-30.686309814453125,137.39169311523438
sweep_seed_2033062299,616.7245483398438,711.6050415039062,94.8804931640625,106.37453079223633,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",2033062299,NE_convergence_experiment,False,-56.938514709472656,584.072509765625,-40.46430587768555,449.0396423339844,-18.516098022460938,447.162841796875
